,ticker,cik
3496,COST,0000909832
3497,COUP,0001385867
3498,COWN,0001466538
3499,CPAH,0001236997
3500,CPHC,0001672909
3501,CPIX,0001087294
3502,CPLP,0001392326
3503,CPRT,0000900075
3504,CPRX,0001369568
3505,CPSH,0000814676
3506,CPSI,0001169445
3507,CPSS,0000889609
3508,CPST,0001009759
3509,CPTA,0001571329
3510,CRAI,0001053706
3511,CRBP,0001595097
3512,CRDF,0001213037
3513,CREE,0000895419
3514,CREG,0000721693
3515,CRESY,0001034957
3516,CREX,0001356093
3517,CRIS,0001108205
3518,CRMT,0000799850
3519,CRNC,0001768267
3520,CRNT,0001119769
3521,CRNX,0001658247
3522,CRON,0001656472
3523,CROX,0001334036
3524,CRSA,0001723648
3525,CRSAU,0001723648
3526,CRSAW,0001723648
3527,CRSP,0001674416
3528,CRSR,0001743759
3529,CRTD,0001357671
3530,CRTDW,0001357671
3531,CRTO,0001576427
3532,CRTX,0001662774
3533,CRUS,0000772406
3534,CRVL,0000874866
3535,CRVS,0001626971
3536,CRWD,0001535527
3537,CRWS,0000025895
3538,CSBR,0000771856
3539,CSCO,0000858877
3540,CSCW,0001747661
3541,CSGP,0001057352
3542,CSGS,0001005757
3543,CSII,0001180145
3544,CSIQ,0001375877
3545,CSOD,0001401680
3546,CSPI,0000356037
3547,CSQ,0001275214
3548,CSSE,0001679063
3549,CSSEN,0001679063
3550,CSSEP,0001679063
3551,CSTE,0001504379
3552,CSTL,0001447362
3553,CSTR,0001676479
3554,CSWC,0000017313
3555,CSWCL,0000017313
3556,CSWI,0001624794
3557,CSX,0000277948
3558,CTAS,0000723254
3559,CTBI,0000350852
3560,CTG,0000023111
3561,CTHR,0001015155
3562,CTIB,0001042187
3563,CTIC,0000891293
3564,CTMX,0001501989
3565,CTRE,0001590717
3566,CTRM,0001720161
3567,CTRN,0001318484
3568,CTSH,0001058290
3569,CTSO,0001175151
3570,CTXR,0001506251
3571,CTXRW,0001506251
3572,CTXS,0000877890
3573,CUBA,0000880406
3574,CUE,0001645460
3575,CURI,0001776909
3576,CURIW,0001776909
3577,CUTR,0001162461
3578,CVAC,0001809122
3579,CVBF,0000354647
3580,CVCO,0000278166
3581,CVCY,0001127371
3582,CVET,0001752836
3583,CVGI,0001290900
3584,CVGW,0001133470
3585,CVLG,0000928658
3586,CVLT,0001169561
3587,CVLY,0000806279
3588,CVV,0000766792
3589,CWBC,0001051343
3590,CWBR,0001522602
3591,CWCO,0000928340
3592,CWST,0000911177
3593,CXDC,0001353970
3594,CXDO,0001075736
3595,CYAD,0001637890
3596,CYAN,0000768408
3597,CYBE,0000768411
3598,CYBR,0001598110
3599,CYCC,0001130166
3600,CYCN,0001755237
3601,CYRN,0001084577
3602,CYRX,0001124524
3603,CYTK,0001061983
3604,CZNC,0000810958
3605,CZR,0001590895
3606,CZWI,0001367859
3607,DADA,0001793862
3608,DAIO,0000351998
3609,DAKT,0000915779
3610,DARE,0001401914
3611,DBDR,0001823144
3612,DBDRU,0001823144
3613,DBDRW,0001823144
3614,DBVT,0001613780
3615,DBX,0001467623
3616,DCOM,0001005409
3617,DCOMP,0001005409
3618,DCPH,0001654151
3619,DCRBU,0001716583
3620,DCT,0001160951
3621,DCTH,0000872912
3622,DDOG,0001561550
3623,DENN,0000852772
3624,DFFN,0001053691
3625,DFHT,0001813914
3626,DFHTU,0001813914
3627,DFHTW,0001813914
3628,DFPH,0001799191
3629,DFPHU,0001799191
3630,DGICA,0000800457
3631,DGII,0000854775
3632,DGLY,0001342958
3633,DGNS,0001827075
3634,DHC,0001075415
3635,DHCNI,0001075415
3636,DHCNL,0001075415
3637,DHIL,0000909108
3638,DIOD,0000029002
3639,DISCA,0001437107
3640,DISCB,0001437107
3641,DISCK,0001437107
3642,DISH,0001001082
3643,DJCO,0000783412
3644,DKNG,0001772757
3645,DLHC,0000785557
3646,DLPN,0001282224
3647,DLTH,0001649744
3648,DLTR,0000935703
3649,DMAC,0001401040
3650,DMLP,0001172358
3651,DMRC,0001438231
3652,DMTK,0001651944
3653,DNKN,0001357204
3654,DNLI,0001714899
3655,DOCU,0001261333
3656,DOGZ,0001707303
3657,DOMO,0001505952
3658,DOOO,0001748797
3659,DORM,0000868780
3660,DOX,0001062579
3661,DOYU,0001762417
3662,DRAD,0000707388
3663,DRADP,0000707388
3664,DRIO,0001533998
3665,DRNA,0001399529
3666,DRRX,0001082038
3667,DRTT,0001340476
3668,DSACU,0001823466
3669,DSGX,0001050140
3670,DSKE,0001642453
3671,DSPG,0000915778
3672,DSWL,0000946936
3673,DTEA,0001627606
3674,DTIL,0001357874
3675,DTSS,0001631282
3676,DUO,0001750593
3677,DUOT,0001396536
3678,DVAX,0001029142
3679,DWSN,0000799165
3680,DXCM,0001093557
3681,DXLG,0000813298
3682,DXPE,0001020710
3683,DXYN,0000029332
3684,DYAI,0001213809
3685,DYN,0001818794
3686,DYNT,0000720875
3687,DZSI,0001101680
3688,EA,0000712515
3689,EAR,0001719395
3690,EARS,0001601936
3691,EAST,0001534708
3692,EBAY,0001065088
3693,EBAYL,0001065088
3694,EBC,0001810546
3695,EBIX,0000814549
3696,EBMT,0001478454
3697,EBON,0001799290
3698,EBSB,0001600125
3699,EBTC,0001018399
3700,ECHO,0001426945
3701,ECOL,0001783400
3702,ECOLW,0001783400
3703,ECOR,0001560258
3704,ECPG,0001084961
3705,EDAP,0001041934
3706,EDIT,0001650664
3707,EDRY,0001731388
3708,EDSA,0001540159
3709,EDTK,0001782309
3710,EDUC,0000031667
3711,EEFT,0001029199
3712,EFOI,0000924168
3713,EFSC,0001025835
3714,EGAN,0001066194
3715,EGBN,0001050441
3716,EGLE,0001322439
3717,EGOV,0001065332
3718,EGRX,0000827871
3719,EH,0001759783
3720,EHTH,0001333493
3721,EIDX,0001731831
3722,EIGI,0001237746
3723,EIGR,0001305253
3724,EKSO,0001549084
3725,ELOX,0001035354
3726,ELSE,0000351789
3727,ELTK,0001024672
3728,ELYS,0001080319
3729,EMCF,0000858800
3730,EMKR,0000808326
3731,EML,0000031107
3732,ENDP,0001593034
3733,ENG,0000933738
3734,ENLV,0001596812
3735,ENOB,0001527728
3736,ENPH,0001463101
3737,ENSG,0001125376
3738,ENTA,0001177648
3739,ENTG,0001101302
3740,ENTX,0001638097
3741,ENTXW,0001638097
3742,EOLS,0001570562
3743,EOSE,0001805077
3744,EOSEW,0001805077
3745,EPAY,0001073349
3746,EPIX,0001633932
3747,EPSN,0001726126
3748,EPZM,0001571498
3749,EQ,0001746466
3750,EQBK,0001227500
3751,EQIX,0001101239
3752,EQOS,0001790515
3753,EQOSW,0001790515
3754,ERES,0001814287
3755,ERESU,0001814287
3756,ERESW,0001814287
3757,ERIC,0000717826
3758,ERIE,0000922621
3759,ERII,0001421517
3760,ERYP,0001624422
3761,ESCA,0000033488
3762,ESEA,0001341170
3763,ESGR,0001363829
3764,ESGRO,0001363829
3765,ESLT,0001027664
3766,ESPR,0001434868
3767,ESQ,0001531031
3768,ESSA,0001382230
3769,ESSC,0001760683
3770,ESSCR,0001760683
3771,ESSCU,0001760683
3772,ESTA,0001688757
3773,ESXB,0001323648
3774,ETAC,0001814728
3775,ETACU,0001814728
3776,ETACW,0001814728
3777,ETNB,0001785173
3778,ETON,0001710340
3779,ETSY,0001370637
3780,ETTX,0001724344
3781,EUCRU,0001822929
3782,EVBG,0001437352
3783,EVER,0001640428
3784,EVFM,0001618835
3785,EVGN,0001574565
3786,EVK,0000943184
3787,EVLO,0001694665
3788,EVOK,0001403708
3789,EVOL,0001052054
3790,EVOP,0001704596
3791,EWBC,0001069157
3792,EXAS,0001124140
3793,EXC,0001109357
3794,EXEL,0000939767
3795,EXFO,0001116284
3796,EXLS,0001297989
3797,EXPC,0001779128
3798,EXPCU,0001779128
3799,EXPD,0000746515
3800,EXPE,0001324424
3801,EXPI,0001495932
3802,EXPO,0000851520
3803,EXTR,0001078271
3804,EYE,0001710155
3805,EYEG,0001372514
3806,EYEN,0001682639
3807,EYES,0001266806
3808,EYPT,0001314102
3809,EZPW,0000876523
3810,FAMI,0001701261
3811,FANG,0001539838
3812,FANH,0001413855
3813,FARM,0000034563
3814,FARO,0000917491
3815,FAST,0000815556
3816,FAT,0001705012
3817,FATBP,0001705012
3818,FATBW,0001705012
3819,FATE,0001434316
3820,FB,0001326801
3821,FBIO,0001429260
3822,FBIOP,0001429260
3823,FBIZ,0001521951
3824,FBMS,0000947559
3825,FBNC,0000811589
3826,FBRX,0001419041
3827,FBSS,0001083643
3828,FCAC,0001816233
3829,FCACU,0001816233
3830,FCACW,0001816233
3831,FCAP,0001070296
3832,FCBC,0000859070
3833,FCBP,0001716697
3834,FCCO,0000932781
3835,FCCY,0001141807
3836,FCEL,0000886128
3837,FCFS,0000840489
3838,FCNCA,0000798941
3839,FCNCP,0000798941
3840,FCRD,0001464963
3841,FDBC,0001098151
3842,FDUS,0001513363
3843,FDUSG,0001513363
3844,FDUSL,0001513363
3845,FDUSZ,0001513363
3846,FEIM,0000039020
3847,FELE,0000038725
3848,FENC,0001211583
3849,FEYE,0001370880
3850,FFBC,0000708955
3851,FFBW,0001787384
3852,FFHL,0001381074
3853,FFIC,0000923139
3854,FFIN,0000036029
3855,FFIV,0001048695
3856,FFNW,0001401564
3857,FFWM,0001413837
3858,FGBI,0001408534
3859,FGEN,0000921299
3860,FHB,0000036377
3861,FHTX,0001822462
3862,FIBK,0000860413
3863,FIII,0001784168
3864,FIIIU,0001784168
3865,FIIIW,0001784168
3866,FISI,0000862831
3867,FISV,0000798354
3868,FITB,0000035527
3869,FITBI,0000035527
3870,FITBO,0000035527
3871,FITBP,0000035527
3872,FIVE,0001177609
3873,FIVN,0001288847
3874,FIXX,0001661998
3875,FIZZ,0000069891
3876,FLDM,0001162194
3877,FLEX,0000866374
3878,FLGT,0001674930
3879,FLIC,0000740663
3880,FLIR,0000354908
3881,FLL,0000891482
3882,FLMN,0001703785
3883,FLNT,0001460329
3884,FLUX,0001083743
3885,FLWS,0001084869
3886,FLXN,0001419600
3887,FLXS,0000037472
3888,FMAO,0000792966
3889,FMBH,0000700565
3890,FMBI,0000702325
3891,FMBIO,0000702325
3892,FMBIP,0000702325
3893,FMNB,0000709337
3894,FMTX,0001538927
3895,FNCB,0001035976
3896,FNHC,0001069996
3897,FNKO,0001704711
3898,FNLC,0000765207
3899,FNWB,0001556727
3900,FOCS,0001651052
3901,FOLD,0001178879
3902,FONR,0000355019
3903,FORD,0000038264
3904,FORM,0001039399
3905,FORR,0001023313
3906,FORTY,0001045986
3907,FOSL,0000883569
3908,FOX,0001754301
3909,FOXA,0001754301
3910,FOXF,0001424929
3911,FPAY,0001397047
3912,FPRX,0001175505
3913,FRAF,0000723646
3914,FRAN,0001399935
3915,FRBK,0000834285
3916,FREE,0001753706
3917,FREEW,0001753706
3918,FREQ,0001703647
3919,FRG,0001528930
3920,FRGAP,0001528930
3921,FRGI,0001534992
3922,FRHC,0000924805
3923,FRLN,0001810031
3924,FRME,0000712534
3925,FROG,0001800667
3926,FRPH,0000844059
3927,FRPT,0001611647
3928,FRSX,0001691221
3929,FRTA,0001678463
3930,FSBW,0001530249
3931,FSDC,0001816736
3932,FSEA,0001769267
3933,FSFG,0001435508
3934,FSLR,0001274494
3935,FSRV,0001785424
3936,FSRVU,0001785424
3937,FSRVW,0001785424
3938,FSTR,0000352825
3939,FSTX,0001566373
3940,FSV,0001637810
3941,FTDR,0001727263
3942,FTEK,0000846913
3943,FTFT,0001066923
3944,FTHM,0001753162
3945,FTIV,0001777835
3946,FTIVU,0001777835
3947,FTIVW,0001777835
3948,FTNT,0001262039
3949,FTOC,0001816090
3950,FTOCU,0001816090
3951,FTOCW,0001816090
3952,FULC,0001680581
3953,FULT,0000700564
3954,FULTP,0000700564
3955,FUNC,0000763907
3956,FUND,0000825202
3957,FUSB,0000717806
3958,FUSN,0001805890
3959,FUTU,0001754581
3960,FUV,0001558583
3961,FVAM,0001823465
3962,FVCB,0001675644
3963,FVE,0001159281
3964,FWONA,0001560385
3965,FWONK,0001560385
3966,FWP,0001604924
3967,FWRD,0000912728
3968,FXNC,0000719402
3969,GABC,0000714395
3970,GAIA,0001089872
3971,GAIN,0001321741
3972,GAINL,0001321741
3973,GAINM,0001321741
3974,GALT,0001133416
3975,GAN,0001799332
3976,GASS,0001328919
3977,GBCI,0000868671
3978,GBDC,0001476765
3979,GBIO,0001733294
3980,GBLI,0001494904
3981,GBLIL,0001494904
3982,GBT,0001629137
3983,GCBC,0001070524
3984,GCMG,0001819796
3985,GCMGW,0001819796
3986,GDEN,0001071255
3987,GDRX,0001809519
3988,GDS,0001526125
3989,GDYN,0001743725
3990,GDYNW,0001743725
3991,GEC,0001082506
3992,GECC,0001675033
3993,GENC,0000064472
3994,GENE,0001166272
3995,GEOS,0001001115
3996,GERN,0000886744
3997,GEVO,0001392380
3998,GFED,0001046203
3999,GFN,0001342287
4000,GFNCP,0001342287
4001,GFNSL,0001342287
4002,GFNSZ,0001342287
4003,GGAL,0001114700
4004,GH,0001576280
4005,GHIV,0001783398
4006,GHIVU,0001783398
4007,GHSI,0001642375
4008,GIFI,0001031623
4009,GIGM,0001105101
4010,GIII,0000821002
4011,GILD,0000882095
4012,GILT,0000897322
4013,GLAD,0001143513
4014,GLADD,0001143513
4015,GLADL,0001143513
4016,GLBS,0001499780
4017,GLBZ,0000890066
4018,GLDD,0001372020
4019,GLDI,0001053092
4020,GLG,0001556266
4021,GLIBA,0000808461
4022,GLIBP,0000808461
4023,GLMD,0001595353
4024,GLNG,0001207179
4025,GLPG,0001421876
4026,GLPI,0001575965
4027,GLRE,0001385613
4028,GLSI,0001799788
4029,GLTO,0001800315
4030,GLUU,0001366246
4031,GLYC,0001253689
4032,GMAB,0001434265
4033,GMBL,0001451448
4034,GMDA,0001600847
4035,GMHI,0001758057
4036,GMHIU,0001758057
4037,GMHIW,0001758057
4038,GMLP,0001415916
4039,GMLPP,0001415916
4040,GNCA,0001457612
4041,GNFT,0001757064
4042,GNLN,0001743745
4043,GNMK,0001487371
4044,GNPX,0001595248
4045,GNRS,0001790665
4046,GNRSU,0001790665
4047,GNRSW,0001790665
4048,GNSS,0000924383
4049,GNTX,0000355811
4050,GNTY,0001058867
4051,GNUS,0001355848
4052,GO,0001771515
4053,GOCO,0001808220
4054,GOGL,0001029145
4055,GOGO,0001537054
4056,GOOD,0001234006
4057,GOODM,0001234006
4058,GOODN,0001234006
4059,GOOG,0001652044
4060,GOOGL,0001652044
4061,GOSS,0001728117
4062,GOVX,0000832489
4063,GOVXW,0000832489
4064,GP,0001584547
4065,GPP,0001635650
4066,GPRE,0001309402
4067,GPRO,0001500435
4068,GRAY,0001534133
4069,GRBK,0001373670
4070,GRCY,0001768910
4071,GRCYU,0001768910
4072,GRCYW,0001768910
4073,GRFS,0001438569
4074,GRIF,0001037390
4075,GRIL,0001701756
4076,GRIN,0001725293
4077,GRMN,0001121788
4078,GRNQ,0001597846
4079,GRNV,0001788841
4080,GRNVR,0001788841
4081,GRNVU,0001788841
4082,GRNVW,0001788841
4083,GROW,0000754811
4084,GRPN,0001490281
4085,GRSV,0001816816
4086,GRSVU,0001816816
4087,GRSVW,0001816816
4088,GRTS,0001656634
4089,GRTX,0001563577
4090,GRVY,0001313310
4091,GRWG,0001604868
4092,GSBC,0000854560
4093,GSHD,0001726978
4094,GSIT,0001126741
4095,GSKY,0001712923
4096,GSM,0001639877
4097,GSMG,0001738758
4098,GSMGW,0001738758
4099,GSUM,0001647338
4100,GT,0000042582
4101,GTEC,0001735041
4102,GTH,0001782594
4103,GTHX,0001560241
4104,GTIM,0000825324
4105,GTLS,0000892553
4106,GTYH,0001682325
4107,GURE,0000885462
4108,GVP,0000944480
4109,GWACU,0001819989
4110,GWGH,0001522690
4111,GWPH,0001351288
4112,GWRS,0001434728
4113,GXGXU,0001752828
4114,GYRO,0001589061
4115,HA,0001172222
4116,HAACU,0001824013
4117,HAFC,0001109242
4118,HAIN,0000910406
4119,HALL,0000819913
4120,HALO,0001159036
4121,HAPP,0001751876
4122,HARP,0001708493
4123,HAS,0000046080
4124,HAYN,0000858655
4125,HBAN,0000049196
4126,HBANN,0000049196
4127,HBANO,0000049196
4128,HBCP,0001436425
4129,HBIO,0001123494
4130,HBMD,0001390162
4131,HBNC,0000706129
4132,HBP,0001093082
4133,HBT,0000775215
4134,HCAC,0001750153
4135,HCACW,0001750153
4136,HCAT,0001636422
4137,HCCH,0001736874
4138,HCCHR,0001736874
4139,HCCHU,0001736874
4140,HCCHW,0001736874
4141,HCCI,0001403431
4142,HCDI,0001784567
4143,HCKT,0001057379
4144,HCM,0001648257
4145,HCSG,0000731012
4146,HDS,0001573097
4147,HDSN,0000925528
4148,HEAR,0001493761
4149,HEC,0001803901
4150,HECCU,0001803901
4151,HECCW,0001803901
4152,HEES,0001339605
4153,HELE,0000916789
4154,HEPA,0001583771
4155,HFBL,0001500375
4156,HFEN,0001750106
4157,HFFG,0001680873
4158,HFWA,0001046025
4159,HGBL,0000849145
4160,HGEN,0001293310
4161,HGSH,0001158420
4162,HHR,0001721181
4163,HIBB,0001017480
4164,HIHO,0001026785
4165,HIMX,0001342338
4166,HJLI,0001661053
4167,HJLIW,0001661053
4168,HLG,0001596964
4169,HLIO,0001024795
4170,HLIT,0000851310
4171,HLNE,0001433642
4172,HLXA,0001821586
4173,HMHC,0001580156
4174,HMNF,0000921183
4175,HMST,0001518715
4176,HMSY,0001196501
4177,HMTV,0001567345
4178,HNNA,0001145255
4179,HNRG,0000788965
4180,HOFT,0001077688
4181,HOFV,0001708176
4182,HOFVW,0001708176
4183,HOLI,0001357450
4184,HOLUU,0001814329
4185,HOLUW,0001814329
4186,HOLX,0000859737
4187,HOMB,0001331520
4188,HONE,0001769617
4189,HOOK,0001760542
4190,HOPE,0001128361
4191,HOTH,0001711786
4192,HPK,0001792849
4193,HPKEW,0001792849
4194,HQI,0001140102
4195,HQY,0001428336
4196,HRMY,0001802665
4197,HROW,0001360214
4198,HRTX,0000818033
4199,HRZN,0001487428
4200,HSAQ,0001814114
4201,HSDT,0001610853
4202,HSIC,0001000228
4203,HSII,0001066605
4204,HSKA,0001038133
4205,HSON,0001210708
4206,HST,0001070750
4207,HSTM,0001095565
4208,HSTO,0001383701
4209,HTBI,0001538263
4210,HTBK,0001053352
4211,HTBX,0001476963
4212,HTGM,0001169987
4213,HTHT,0001483994
4214,HTIA,0001561032
4215,HTLD,0000799233
4216,HTLF,0000920112
4217,HTLFP,0000920112
4218,HUBG,0000940942
4219,HUGE,0001771885
4220,HUIZ,0001778982
4221,HURC,0000315374
4222,HURN,0001289848
4223,HUSN,0001687542
4224,HVBC,0001594555
4225,HWBK,0000893847
4226,HWC,0000750577
4227,HWCC,0001356949
4228,HWCPZ,0000750577
4229,HWKN,0000046250
4230,HX,0001702318
4231,HYAC,0001771908
4232,HYACU,0001771908
4233,HYACW,0001771908
4234,HYMC,0001718405
4235,HYMCW,0001718405
4236,HYMCZ,0001718405
4237,HYRE,0001713832
4238,HZNP,0001492426
4239,IAC,0001800227
4240,IART,0000917520
4241,IBCP,0000039311
4242,IBEX,0001720420
4243,IBKR,0001381197
4244,IBOC,0000315709
4245,IBTX,0001564618
4246,ICAD,0000749660
4247,ICBK,0001470205
4248,ICCC,0000811641
4249,ICCH,0001681903
4250,ICFI,0001362004
4251,ICHR,0001652535
4252,ICLK,0001697818
4253,ICLR,0001060955
4254,ICMB,0001578348
4255,ICON,0000857737
4256,ICPT,0001270073
4257,ICUI,0000883984
4258,IDCC,0001405495
4259,IDEX,0000837852
4260,IDN,0001040896
4261,IDRA,0000861838
4262,IDXG,0001054102
4263,IDXX,0000874716
4264,IDYA,0001676725
4265,IEA,0001652362
4266,IEAWW,0001652362
4267,IEC,0000049728
4268,IEP,0000813762
4269,IESC,0001048268
4270,IFMK,0001681941
4271,IFRX,0001708688
4272,IGACU,0001819496
4273,IGACW,0001819496
4274,IGIC,0001794338
4275,IGICW,0001794338
4276,IGMS,0001496323
4277,IHRT,0001400891
4278,III,0001371489
4279,IIIN,0000764401
4280,IIIV,0001728688
4281,IIN,0000088790
4282,IIVI,0000820318
4283,IIVIP,0000820318
4284,IKNX,0001083301
4285,ILMN,0001110803
4286,ILPT,0001717307
4287,IMAB,0001778016
4288,IMAC,0001729944
4289,IMACW,0001729944
4290,IMBI,0000870826
4291,IMGN,0000855654
4292,IMKTA,0000050493
4293,IMMP,0001506184
4294,IMMR,0001058811
4295,IMNM,0001472012
4296,IMOS,0001123134
4297,IMRA,0001672619
4298,IMRN,0001660046
4299,IMRNW,0001660046
4300,IMTE,0001668438
4301,IMTX,0001809196
4302,IMTXW,0001809196
4303,IMUX,0001280776
4304,IMV,0001734768
4305,IMVT,0001764013
4306,IMXI,0001683695
4307,INAQ,0001819035
4308,INAQU,0001819035
4309,INAQW,0001819035
4310,INBK,0001562463
4311,INBKL,0001562463
4312,INBKZ,0001562463
4313,INBX,0001739614
4314,INCY,0000879169
4315,INDB,0000776901
4316,INFI,0001113148
4317,INFN,0001138639
4318,INGN,0001294133
4319,INM,0001728328
4320,INMB,0001711754
4321,INMD,0001742692
4322,INO,0001055726
4323,INOD,0000903651
4324,INOV,0001619954
4325,INPX,0001529113
4326,INSE,0001615063
4327,INSG,0001022652
4328,INSM,0001104506
4329,INTC,0000050863
4330,INTG,0000069422
4331,INTU,0000896878
4332,INTZ,0000736012
4333,INVA,0001080014
4334,INVE,0001036044
4335,INVO,0001417926
4336,INZY,0001693011
4337,IONS,0000874015
4338,IOSP,0001054905
4339,IOVA,0001425205
4340,IPAR,0000822663
4341,IPDN,0001546296
4342,IPGP,0001111928
4343,IPHA,0001598599
4344,IPHI,0001160958
4345,IPLDP,0000052485
4346,IPWR,0001507957
4347,IQ,0001722608
4348,IRBT,0001159167
4349,IRCP,0001128173
4350,IRDM,0001418819
4351,IRIX,0001006045
4352,IRMD,0001325618
4353,IROQ,0001514743
4354,IRTC,0001388658
4355,IRWD,0001446847
4356,ISBC,0001594012
4357,ISEE,0001410939
4358,ISIG,0000875355
4359,ISNS,0000943034
4360,ISRG,0001035267
4361,ISSC,0000836690
4362,ISTR,0001602658
4363,ITACU,0001816696
4364,ITACW,0001816696
4365,ITCI,0001567514
4366,ITI,0000350868
4367,ITIC,0000720858
4368,ITMR,0001613170
4369,ITOS,0001808865
4370,ITRI,0000780571
4371,ITRM,0001659323
4372,ITRN,0001337117
4373,IVA,0001756594
4374,IVAC,0001001902
4375,IZEA,0001495231
4376,JACK,0000807882
4377,JAGX,0001585608
4378,JAKK,0001009829
4379,JAMF,0001721947
4380,JAN,0000862861
4381,JAZZ,0001232524
4382,JBHT,0000728535
4383,JBLU,0001158463
4384,JBSS,0000880117
4385,JCOM,0001084048
4386,JCS,0000022701
4387,JCTCF,0000885307
4388,JD,0001549802
4389,JFIN,0001743102
4390,JFU,0001619544
4391,JG,0001737339
4392,JJSF,0000785956
4393,JKHY,0000779152
4394,JMPNL,0001302350
4395,JMPNZ,0001302350
4396,JNCE,0001640455
4397,JOBS,0001295484
4398,JOUT,0000788329
4399,JRJC,0001297830
4400,JRSH,0001696558
4401,JRVR,0001620459
4402,JUPW,0001760903
4403,JUPWW,0001760903
4404,JVA,0001007019
4405,JYAC,0001824119
4406,JYNT,0001612630
4407,KALA,0001479419
4408,KALU,0000811596
4409,KALV,0001348911
4410,KBAL,0000055772
4411,KBNT,0001729750
4412,KBSF,0001546383
4413,KC,0001795589
4414,KDMN,0001557142
4415,KDNY,0001435049
4416,KDP,0001418135
4417,KE,0001606757
4418,KELYA,0000055135
4419,KELYB,0000055135
4420,KEQU,0000055529
4421,KERN,0001755953
4422,KERNW,0001755953
4423,KFFB,0001297341
4424,KFRC,0000930420
4425,KHC,0001637459
4426,KIDS,0001425450
4427,KIN,0001561743
4428,KINS,0000033992
4429,KIRK,0001056285
4430,KLAC,0000319201
4431,KLDO,0001751299
4432,KLIC,0000056978
4433,KLXE,0001738827
4434,KMDA,0001567529
4435,KNDI,0001316517
4436,KNSA,0001730430
4437,KNSL,0001669162
4438,KOD,0001468748
4439,KOPN,0000771266
4440,KOR,0001507964
4441,KOSS,0000056701
4442,KPTI,0001503802
4443,KRBP,0001792581
4444,KRKR,0001779476
4445,KRMD,0000704440
4446,KRNT,0001625791
4447,KRNY,0001617242
4448,KRON,0001741830
4449,KROS,0001664710
4450,KRTX,0001771917
4451,KRUS,0001772177
4452,KRYS,0001711279
4453,KSMT,0001814824
4454,KSMTU,0001814824
4455,KSMTW,0001814824
4456,KSPN,0000795212
4457,KTCC,0000719733
4458,KTOS,0001069258
4459,KTOV,0001614744
4460,KTRA,0001498382
4461,KURA,0001422143
4462,KVHI,0001007587
4463,KXIN,0001713539
4464,KYMR,0001815442
4465,KZIA,0001075880
4466,KZR,0001645666
4467,LACQ,0001716947
4468,LACQU,0001716947
4469,LACQW,0001716947
4470,LAKE,0000798081
4471,LAMR,0001090425
4472,LANC,0000057515
4473,LAND,0001495240
4474,LANDO,0001495240
4475,LANDP,0001495240
4476,LARK,0001141688
4477,LASR,0001124796
4478,LATN,0001766146
4479,LATNU,0001766146
4480,LATNW,0001766146
4481,LAUR,0000912766
4482,LAWS,0000703604
4483,LAZY,0001721741
4484,LBAI,0000846901
4485,LBC,0001475348
4486,LBRDA,0001611983
4487,LBRDK,0001611983
4488,LBTYA,0001570585
4489,LBTYB,0001570585
4490,LBTYK,0001570585
4491,LCA,0001768012
4492,LCAHU,0001768012
4493,LCAHW,0001768012
4494,LCAP,0001802450
4495,LCAPU,0001802450
4496,LCAPW,0001802450
4497,LCNB,0001074902
4498,LCUT,0000874396
4499,LCY,0001822492
4500,LCYAU,0001822492
4501,LE,0000799288
4502,LECO,0000059527
4503,LEDS,0001333822
4504,LEGH,0001436208
4505,LEGN,0001801198
4506,LESL,0001821806
4507,LEVL,0001412707
4508,LEVLP,0001412707
4509,LFAC,0001721386
4510,LFACU,0001721386
4511,LFACW,0001721386
4512,LFTRU,0001822873
4513,LFUS,0000889331
4514,LFVN,0000849146
4515,LGHL,0001806524
4516,LGHLW,0001806524
4517,LGIH,0001580670
4518,LGND,0000886163
4519,LHCG,0001303313
4520,LI,0001791706
4521,LIFE,0001339970
4522,LILA,0001712184
4523,LILAK,0001712184
4524,LINC,0001286613
4525,LIND,0001512499
4526,LIQT,0001307579
4527,LITE,0001633978
4528,LIVE,0001045742
4529,LIVK,0001790625
4530,LIVKU,0001790625
4531,LIVKW,0001790625
4532,LIVN,0001639691
4533,LIVX,0001491419
4534,LIXT,0001335105
4535,LIXTW,0001335105
4536,LIZI,0001783407
4537,LJPC,0000920465
4538,LKCO,0001487839
4539,LKFN,0000721994
4540,LKQ,0001065696
4541,LLIT,0001474627
4542,LLNW,0001391127
4543,LMAT,0001158895
4544,LMB,0001606163
4545,LMFA,0001640384
4546,LMNL,0001351172
4547,LMNR,0001342423
4548,LMNX,0001033905
4549,LMPX,0001731727
4550,LMRK,0001615346
4551,LMRKN,0001615346
4552,LMRKO,0001615346
4553,LMRKP,0001615346
4554,LMST,0001358356
4555,LNDC,0001005286
4556,LNSR,0001320350
4557,LNT,0000352541
4558,LNTH,0001521036
4559,LOAC,0001743858
4560,LOACR,0001743858
4561,LOACU,0001743858
4562,LOACW,0001743858
4563,LOAN,0001080340
4564,LOB,0001462120
4565,LOCO,0001606366
4566,LOGC,0001664106
4567,LOGI,0001032975
4568,LOOP,0001504678
4569,LOPE,0001434588
4570,LORL,0001006269
4571,LOVE,0001701758
4572,LPCN,0001535955
4573,LPLA,0001397911
4574,LPRO,0001806201
4575,LPSN,0001102993
4576,LPTH,0000889971
4577,LPTX,0001509745
4578,LQDA,0001819576
4579,LQDT,0001235468
4580,LRCX,0000707549
